City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Nha Trang,VN,2022-02-12 19:18:32,12.25,109.1833,77.0,90,84,5.64
281,Rorvik,NO,2022-02-12 19:18:32,64.8621,11.2373,34.34,77,100,13.27
282,Kempele,FI,2022-02-12 19:18:33,64.9131,25.5034,17.62,86,100,2.3
283,Havelock,US,2022-02-12 19:18:33,34.8791,-76.9013,71.98,57,100,5.99
284,Ribeira Grande,PT,2022-02-12 19:12:47,38.5167,-28.7,63.0,82,75,20.71
285,Abancay,PE,2022-02-12 19:18:34,-13.6339,-72.8814,60.04,77,100,1.74
286,Pombia,IT,2022-02-12 19:18:34,45.653,8.6336,45.25,65,0,1.14
287,Dongsheng,CN,2022-02-12 19:18:34,39.8161,109.9776,23.43,76,100,13.0
288,Nishihara,JP,2022-02-12 19:18:35,26.1842,127.7558,69.08,83,100,18.41
289,Inuvik,CA,2022-02-12 19:18:35,68.3499,-133.7218,-17.54,72,75,6.91
290,Yulara,AU,2022-02-12 19:12:51,-25.2406,130.9889,69.64,43,0,6.91
291,Bondoukou,CI,2022-02-12 19:18:36,8.0333,-2.8,80.6,44,45,2.93
292,Lashio,MM,2022-02-12 19:18:36,22.9333,97.75,49.32,75,13,2.1
293,Sibut,CF,2022-02-12 19:18:36,5.718,19.0739,83.75,19,9,1.48
294,Buzuluk,RU,2022-02-12 19:18:37,52.7807,52.2635,19.47,98,100,2.77
295,Walvis Bay,NA,2022-02-12 19:18:37,-22.9575,14.5053,72.55,73,93,4.61
296,Ciudad Real,ES,2022-02-12 19:18:38,39.0,-4.0,55.11,67,85,3.0
297,Kahului,US,2022-02-12 19:13:38,20.8947,-156.47,76.84,70,20,7.0
298,Hayden,US,2022-02-12 19:18:38,47.766,-116.7866,40.91,64,0,5.75
299,Cayenne,GF,2022-02-12 19:14:27,4.9333,-52.3333,80.64,89,75,10.36
300,Quatre Cocos,MU,2022-02-12 19:18:39,-20.2078,57.7625,80.71,85,10,10.16
301,Sabinas,MX,2022-02-12 19:18:39,27.85,-101.1167,62.06,30,0,30.11
302,Klaksvik,FO,2022-02-12 19:12:59,62.2266,-6.589,40.12,88,100,9.86
303,Scarborough,GB,2022-02-12 19:18:40,54.2797,-0.4044,46.22,84,100,18.99
304,Saint George,US,2022-02-12 19:09:32,37.1041,-113.5841,64.87,20,0,3.44
305,Saurimo,AO,2022-02-12 19:18:40,-9.6608,20.3916,66.07,92,100,3.22
306,Mpigi,UG,2022-02-12 19:18:41,0.225,32.3136,72.41,84,99,2.75
307,Iralaya,HN,2022-02-12 19:18:41,15.0,-83.2333,84.29,69,35,12.41
308,Sibolga,ID,2022-02-12 19:18:41,1.7427,98.7792,76.91,81,99,2.33
309,Falmouth,GB,2022-02-12 19:18:42,50.1544,-5.0711,50.9,100,100,17.27
310,Lindi,TZ,2022-02-12 19:18:42,-10.0,39.7167,75.02,95,100,2.64
311,Gander,CA,2022-02-12 19:15:43,48.9682,-54.5906,39.33,86,75,20.71
312,Joensuu,FI,2022-02-12 19:18:43,62.6012,29.7632,25.29,86,40,10.36
313,Harper,LR,2022-02-12 19:18:43,4.375,-7.7169,79.16,81,5,8.43
314,Port Hardy,CA,2022-02-12 19:18:32,50.6996,-127.4199,43.75,100,75,3.44
315,Nouadhibou,MR,2022-02-12 19:14:08,20.931,-17.0347,67.26,69,76,21.34
316,Thinadhoo,MV,2022-02-12 19:18:44,0.5333,72.9333,81.48,70,100,6.73
317,Tezu,IN,2022-02-12 19:18:44,27.9167,96.1667,52.81,65,1,4.29
318,Iskateley,RU,2022-02-12 19:18:44,67.6803,53.1512,11.08,94,99,10.65
319,Bambous Virieux,MU,2022-02-12 19:13:19,-20.3428,57.7575,78.22,85,8,9.95
320,North Bend,US,2022-02-12 19:15:48,43.4065,-124.2243,63.07,71,0,4.61
321,Mount Gambier,AU,2022-02-12 19:18:45,-37.8333,140.7667,64.42,50,100,7.34
322,Chifeng,CN,2022-02-12 19:18:46,42.2683,118.9636,10.18,73,44,2.15
323,Baisha,CN,2022-02-12 19:18:46,26.5222,110.9311,39.27,97,100,3.18
324,Rivadavia,AR,2022-02-12 19:18:46,-33.1905,-68.4608,75.67,20,43,7.96
325,Tiksi,RU,2022-02-12 19:14:01,71.6872,128.8694,-8.57,90,88,16.67
326,Xuddur,SO,2022-02-12 19:18:47,4.1213,43.8894,78.66,30,100,11.21
327,Fairview,US,2022-02-12 19:18:48,40.8126,-73.999,59.36,41,0,19.57
328,Ayolas,PY,2022-02-12 19:18:48,-27.4,-56.9,87.82,45,67,16.08
329,Acarau,BR,2022-02-12 19:14:18,-2.8856,-40.12,84.25,65,99,13.65
330,Constantine,DZ,2022-02-12 19:14:33,36.365,6.6147,47.61,76,40,3.44
331,Kosh-Agach,RU,2022-02-12 19:14:29,50.0,88.6667,-28.12,97,52,3.11
332,Saint-Pierre,RE,2022-02-12 19:18:49,-21.3393,55.4781,78.44,78,20,4.61
333,Gilgit,PK,2022-02-12 19:18:49,35.9221,74.3087,23.85,57,73,2.08
334,Sechura,PE,2022-02-12 19:15:58,-5.5569,-80.8222,82.42,54,100,15.48
335,Buzmeyin,TM,2022-02-12 19:18:50,38.0507,58.2056,42.53,93,100,6.91
336,Sorland,NO,2022-02-12 19:18:50,67.667,12.6934,34.97,55,100,12.03
337,Kajaani,FI,2022-02-12 19:18:50,64.2273,27.7285,23.05,86,100,5.75
338,Popondetta,PG,2022-02-12 19:18:51,-8.7537,148.2534,73.83,90,100,1.92
339,Beloha,MG,2022-02-12 19:18:51,-25.1667,45.05,75.34,82,13,19.08
340,Tabou,CI,2022-02-12 19:18:52,4.423,-7.3528,79.18,82,7,7.56
341,Bolu,TR,2022-02-12 19:18:52,40.6667,31.5833,32.11,84,100,1.59
342,Hobyo,SO,2022-02-12 19:18:53,5.3505,48.5268,77.29,69,90,15.79
343,Iqaluit,CA,2022-02-12 19:13:30,63.7506,-68.5145,-33.9,94,93,3.51
344,Vostochnyy,RU,2022-02-12 19:18:53,55.8167,37.8667,26.87,91,68,9.37
345,Isangel,VU,2022-02-12 19:18:53,-19.55,169.2667,77.11,94,75,0.0
346,Dzilam Gonzalez,MX,2022-02-12 19:18:54,21.2833,-88.9333,83.8,58,86,6.13
347,Asau,RO,2022-02-12 19:13:36,46.4333,26.4,30.4,92,94,1.92
348,The Valley,AI,2022-02-12 19:18:54,18.217,-63.0578,78.94,69,75,17.27
349,Moissala,TD,2022-02-12 19:18:55,8.3404,17.7663,81.91,14,65,5.35
350,Kanigoro,ID,2022-02-12 19:18:55,-8.13,112.219,72.5,94,100,5.03
351,Grindavik,IS,2022-02-12 19:13:46,63.8424,-22.4338,25.27,63,0,8.05
352,Preobrazheniye,RU,2022-02-12 19:18:56,42.9019,133.9064,14.76,65,1,7.05
353,Moose Factory,CA,2022-02-12 19:18:56,51.2585,-80.6094,-5.8,54,0,11.5
354,Padang,ID,2022-02-12 19:18:57,-0.9492,100.3543,76.86,82,96,3.67
355,Avera,US,2022-02-12 19:18:57,33.194,-82.5271,69.71,35,100,5.37
356,Sinnamary,GF,2022-02-12 19:18:57,5.3833,-52.95,79.25,85,73,12.1
357,Vilyuysk,RU,2022-02-12 19:18:58,63.7553,121.6247,-26.28,100,100,2.68
358,Suez,EG,2022-02-12 19:18:58,29.9737,32.5263,58.41,54,0,8.39
359,Mount Isa,AU,2022-02-12 19:13:13,-20.7333,139.5,73.17,94,4,5.75
360,Rocha,UY,2022-02-12 19:15:54,-34.4833,-54.3333,67.08,96,100,14.9
361,Pizarro,CO,2022-02-12 19:18:59,4.9533,-77.366,81.39,79,67,6.64
362,Petropavlovsk-Kamchatskiy,RU,2022-02-12 19:18:59,53.0452,158.6483,-5.21,77,75,4.47
363,Mogocha,RU,2022-02-12 19:18:59,53.7333,119.7667,-18.38,99,92,3.29
364,Sungairaya,ID,2022-02-12 19:19:00,0.7,108.9,75.97,90,100,2.44
365,Satun,TH,2022-02-12 19:19:00,6.8333,100.0,80.31,90,100,2.48
366,Tonantins,BR,2022-02-12 19:19:01,-2.8731,-67.8022,84.58,76,100,4.43
367,Neuquen,AR,2022-02-12 19:16:35,-38.9516,-68.0591,85.89,10,0,9.22
368,San Cristobal,VE,2022-02-12 19:12:48,7.7669,-72.225,77.18,38,99,6.33
369,Luderitz,NA,2022-02-12 19:19:01,-26.6481,15.1594,73.58,70,3,7.18
370,Guiratinga,BR,2022-02-12 19:19:02,-16.3494,-53.7583,83.64,68,32,1.32
371,Bitkine,TD,2022-02-12 19:19:02,11.9801,18.2138,80.53,12,91,7.36
372,Belyy Yar,RU,2022-02-12 19:19:02,53.6039,91.3903,-26.14,53,83,0.0
373,Anadyr,RU,2022-02-12 19:14:25,64.75,177.4833,-38.43,99,64,6.85
374,Lompoc,US,2022-02-12 19:13:24,34.6391,-120.4579,85.51,20,0,6.91
375,Araouane,ML,2022-02-12 19:19:03,18.9048,-3.5265,67.91,14,0,9.26
376,Alekseyevsk,RU,2022-02-12 19:19:03,57.8406,108.3492,-26.0,100,100,0.58
377,Airai,TL,2022-02-12 19:19:04,-8.9266,125.4092,58.84,93,71,2.42
378,Srednebelaya,RU,2022-02-12 19:19:04,50.6594,128.0106,1.78,93,100,10.16
379,Hede,CN,2022-02-12 19:19:05,33.7681,120.2517,41.99,78,100,4.65
380,Nikolayevka,RU,2022-02-12 19:19:05,53.1257,47.2041,23.81,94,100,8.1
381,Kungurtug,RU,2022-02-12 19:19:05,50.5994,97.5228,-24.84,98,33,1.77
382,Nyahururu,KE,2022-02-12 19:19:06,0.0421,36.3673,56.23,64,100,7.45
383,Necochea,AR,2022-02-12 19:19:06,-38.5473,-58.7368,69.04,46,3,11.16
384,Sorrento,IT,2022-02-12 19:19:07,40.626,14.3744,54.09,88,21,8.55
385,Visnes,NO,2022-02-12 19:19:07,59.3556,5.2242,43.21,93,100,19.57
386,Broome,US,2022-02-12 19:15:42,42.2506,-75.833,43.21,61,75,14.97
387,Katsina,NG,2022-02-12 19:19:08,12.9894,7.6006,71.65,12,5,9.48
388,Mandalgovi,MN,2022-02-12 19:13:24,45.7625,106.2708,-7.22,78,13,6.22
389,Te Anau,NZ,2022-02-12 19:14:16,-45.4167,167.7167,46.09,88,89,4.16
390,Upernavik,GL,2022-02-12 19:13:18,72.7868,-56.1549,-3.98,98,100,15.19
391,Zhob,PK,2022-02-12 19:19:08,31.3411,69.4481,50.86,30,0,3.06
392,Tawau,MY,2022-02-12 19:19:09,4.2498,117.8871,73.53,85,100,2.35
393,Nouakchott,MR,2022-02-12 19:17:47,18.0858,-15.9785,84.13,37,81,6.96
394,Ust-Nera,RU,2022-02-12 19:19:09,64.5667,143.2,-35.39,99,60,2.57
395,Gat,IL,2022-02-12 19:17:03,31.61,34.7642,54.39,100,0,5.41
396,Palafrugell,ES,2022-02-12 19:19:10,41.9174,3.1631,52.47,49,94,1.99
397,Lawrenceburg,US,2022-02-12 19:19:10,38.0373,-84.8966,34.27,67,100,8.05
398,Vila Franca Do Campo,PT,2022-02-12 19:19:11,37.7167,-25.4333,63.19,77,100,10.94
399,Ewa Beach,US,2022-02-12 19:19:11,21.3156,-158.0072,76.95,69,0,6.91
400,Fukue,JP,2022-02-12 19:19:12,32.6881,128.8419,50.43,90,100,12.01
401,Santarem,BR,2022-02-12 19:19:12,-2.4431,-54.7083,86.13,66,40,11.5
402,Cameta,BR,2022-02-12 19:19:12,-2.2444,-49.4958,84.61,65,67,3.53
403,Adrar,MR,2022-02-12 19:19:13,20.5022,-10.0711,69.48,18,2,10.07
404,Sadabad,IN,2022-02-12 19:19:13,27.45,78.05,53.49,52,0,1.59
405,Providencia,MX,2022-02-12 19:19:14,28.7167,-111.5833,82.45,28,34,1.45
406,Khandagayty,RU,2022-02-12 19:19:14,50.7333,92.05,-25.2,98,100,4.29
407,Kyrylivka,UA,2022-02-12 19:19:14,46.3759,35.3675,38.52,67,100,23.31
408,Loa Janan,ID,2022-02-12 19:19:15,-0.583,117.095,72.93,97,100,1.45
409,Narsaq,GL,2022-02-12 19:13:15,60.9167,-46.05,30.42,98,100,2.1
410,Svetlyy,RU,2022-02-12 19:19:15,54.675,20.1347,33.85,69,96,17.31
411,Garden City,US,2022-02-12 19:16:31,42.3256,-83.331,24.62,58,100,11.5
412,Sur,OM,2022-02-12 19:14:42,22.5667,59.5289,69.67,62,0,10.02
413,Byron Bay,AU,2022-02-12 19:15:59,-28.65,153.6167,68.88,66,77,12.93
414,Waddan,LY,2022-02-12 19:19:16,29.1614,16.139,56.14,37,0,5.95
415,Stromness,GB,2022-02-12 19:19:16,58.965,-3.296,43.05,86,100,25.84
416,Katsuura,JP,2022-02-12 19:13:28,35.1333,140.3,39.31,58,39,4.18
417,Ushtobe,KZ,2022-02-12 19:19:17,45.2514,77.9838,23.52,91,100,6.55
418,Homer,US,2022-02-12 19:19:17,59.6425,-151.5483,36.77,93,100,3.44
419,Wukari,NG,2022-02-12 19:17:16,7.85,9.7833,84.4,10,47,5.41
420,Grand-Santi,GF,2022-02-12 19:19:18,4.25,-54.3833,78.51,95,100,4.14
421,Vao,NC,2022-02-12 19:19:18,-22.6667,167.4833,79.83,82,100,5.44
422,Dubbo,AU,2022-02-12 19:19:19,-32.25,148.6167,55.53,94,0,8.05
423,Uhlove,UA,2022-02-12 19:19:19,44.8215,33.6045,39.56,72,51,17.98
424,Constitucion,CL,2022-02-12 19:13:50,-35.3333,-72.4167,71.87,53,1,5.73
425,Wembley,AU,2022-02-12 19:17:50,-31.9333,115.8,68.2,69,0,14.97
426,Paita,PE,2022-02-12 19:19:20,-5.0892,-81.1144,84.76,62,100,13.65
427,Barguzin,RU,2022-02-12 19:19:20,53.6167,109.6167,-20.99,93,59,2.68
428,Kulhudhuffushi,MV,2022-02-12 19:19:20,6.6221,73.07,81.52,73,100,6.13
429,Kirakira,SB,2022-02-12 19:19:21,-10.4544,161.9205,77.97,84,99,4.38
430,Chhatak,BD,2022-02-12 19:19:21,25.0333,91.6667,57.97,63,0,3.65
431,Nicoya,CR,2022-02-12 19:19:22,10.1483,-85.452,90.95,33,8,8.86
432,Nyaunglebin,MM,2022-02-12 19:19:22,17.95,96.7333,62.35,48,23,1.03
433,Xining,CN,2022-02-12 19:19:23,36.6167,101.7667,12.15,68,100,1.95
434,Sydney,AU,2022-02-12 19:19:19,-33.8679,151.2073,67.3,87,75,6.91
435,Paamiut,GL,2022-02-12 19:19:23,61.994,-49.6678,20.68,94,100,14.09
436,Teya,RU,2022-02-12 19:13:29,60.3778,92.6267,-16.74,100,48,2.39
437,Camp Verde,US,2022-02-12 19:19:24,34.5636,-111.8543,69.53,10,0,11.23
438,Pontianak,ID,2022-02-12 19:19:24,-0.0333,109.3333,75.18,100,100,3.44
439,Hovd,MN,2022-02-12 19:19:24,48.0056,91.6419,-17.09,83,68,3.76
440,Dolzhanskaya,RU,2022-02-12 19:19:25,46.6311,37.8039,34.92,81,93,30.24
441,Santana Do Livramento,BR,2022-02-12 19:19:25,-30.8908,-55.5328,80.96,57,99,15.35
442,Hualmay,PE,2022-02-12 19:19:26,-11.0964,-77.6139,75.88,68,42,11.34
443,Moshi,TZ,2022-02-12 19:19:26,-3.35,37.3333,74.37,65,100,3.98
444,Manta,EC,2022-02-12 19:14:11,-0.95,-80.7333,80.38,78,100,5.75
445,Sestri Levante,IT,2022-02-12 19:19:27,44.2732,9.3968,49.91,49,8,4.0
446,Beira,MZ,2022-02-12 19:19:27,-19.8436,34.8389,82.49,74,40,12.66
447,Loandjili,CG,2022-02-12 19:19:27,-4.7561,11.8578,78.94,86,69,7.58
448,Azangaro,PE,2022-02-12 19:19:28,-14.9167,-70.2167,55.54,58,100,4.7
449,Benjamin Constant,BR,2022-02-12 19:19:28,-4.3831,-70.0311,82.45,74,75,4.61
450,Tessalit,ML,2022-02-12 19:19:29,20.1986,1.0114,72.34,11,1,9.48
451,Sao Jose Da Coroa Grande,BR,2022-02-12 19:19:29,-8.8978,-35.1478,84.11,64,28,13.4
452,Haapiti,PF,2022-02-12 19:19:30,-17.5667,-149.8667,85.73,73,89,14.25
453,Yichang,CN,2022-02-12 19:19:30,30.7144,111.2847,40.68,84,100,0.81
454,Yaan,NG,2022-02-12 19:19:30,7.3833,8.5667,88.25,9,60,2.77
455,Vallenar,CL,2022-02-12 19:19:31,-28.5708,-70.7581,84.92,26,0,13.65
456,Alexandria,EG,2022-02-12 19:17:20,31.2156,29.9553,57.36,73,0,12.28
457,Novoagansk,RU,2022-02-12 19:19:31,61.9449,76.6625,-4.92,94,6,10.16
458,Bud,US,2022-02-12 19:13:21,39.447,-86.1758,27.3,80,100,10.29
459,Vitim,RU,2022-02-12 19:19:32,59.4511,112.5578,-26.63,100,97,1.12
460,Kysyl-Syr,RU,2022-02-12 19:19:32,63.8986,122.7617,-24.3,100,100,2.59
461,Atambua,ID,2022-02-12 19:13:48,-9.1061,124.8925,72.73,91,86,3.67
462,Saint-Augustin,CA,2022-02-12 19:13:14,51.226,-58.6502,33.24,98,100,19.8
463,Lodja,CD,2022-02-12 19:19:33,-3.4833,23.4333,72.14,89,79,0.63
464,Mugur-Aksy,RU,2022-02-12 19:19:33,50.35,90.5,-20.38,81,3,6.76
465,Qinhuangdao,CN,2022-02-12 19:19:34,39.9317,119.5883,24.06,55,100,14.23
466,Malumfashi,NG,2022-02-12 19:19:34,11.7853,7.6218,72.23,13,6,10.74
467,La Ronge,CA,2022-02-12 19:17:20,55.1001,-105.2842,-10.95,58,40,4.61
468,Nabire,ID,2022-02-12 19:13:49,-3.3667,135.4833,74.97,92,96,3.15
469,Arlit,NE,2022-02-12 19:19:35,18.7369,7.3853,72.73,11,0,6.91
470,Jacareacanga,BR,2022-02-12 19:19:35,-6.2222,-57.7528,82.2,89,100,0.87
471,Sande,DE,2022-02-12 19:19:35,53.5049,8.0142,38.01,57,93,15.52
472,Maputo,MZ,2022-02-12 19:19:36,-25.9653,32.5892,79.23,78,20,6.91
473,Winneba,GH,2022-02-12 19:19:36,5.3511,-0.6231,84.67,81,53,9.84
474,Chuy,UY,2022-02-12 19:13:04,-33.6971,-53.4616,72.25,87,100,9.19
475,Lata,PT,2022-02-12 19:13:01,40.1629,-8.3327,55.72,92,93,3.04
476,Weligama,LK,2022-02-12 19:19:37,5.9667,80.4167,74.91,92,100,3.96
477,Samarai,PG,2022-02-12 19:14:22,-10.6167,150.6667,80.46,69,97,9.08
478,Banda Aceh,ID,2022-02-12 19:19:37,5.5577,95.3222,77.36,85,17,11.32
479,Nantucket,US,2022-02-12 19:19:38,41.2835,-70.0995,55.62,76,0,16.11
480,Porbandar,IN,2022-02-12 19:19:38,21.6422,69.6093,69.4,38,2,10.96
481,Derzhavinsk,KZ,2022-02-12 19:18:20,51.1,66.3167,23.86,95,100,15.28
482,Iwaki,JP,2022-02-12 19:19:39,37.05,140.8833,34.77,67,78,6.22
483,Bullhead City,US,2022-02-12 19:19:39,35.1478,-114.5683,77.72,13,0,27.63
484,Anaconda,US,2022-02-12 19:19:39,46.1285,-112.9423,35.78,50,9,2.84
485,Alyangula,AU,2022-02-12 19:19:40,-13.8483,136.4192,83.21,69,76,11.83
486,Lavrentiya,RU,2022-02-12 19:19:40,65.5833,-171.0,-17.99,94,10,7.16
487,Adeje,ES,2022-02-12 19:19:41,28.1227,-16.726,68.02,79,20,11.5
488,Comodoro Rivadavia,AR,2022-02-12 19:10:23,-45.8667,-67.5,85.86,23,0,11.5
489,Solnechnyy,RU,2022-02-12 19:19:41,50.7214,136.6319,10.09,93,100,7.14
490,Ulaangom,MN,2022-02-12 19:19:42,49.9811,92.0667,-27.18,96,99,2.46
491,Sept-Iles,CA,2022-02-12 19:19:42,50.2001,-66.3821,34.05,88,100,4.61
492,Ostrovnoy,RU,2022-02-12 19:14:01,68.0531,39.5131,11.75,94,60,8.52
493,Curup,ID,2022-02-12 19:19:43,-3.4667,102.5333,67.1,95,65,1.43
494,Baykalovo,RU,2022-02-12 19:19:43,57.3981,63.7684,-6.3,100,100,4.68
495,Zeerust,ZA,2022-02-12 19:19:44,-25.5369,26.0751,69.53,32,5,4.23
496,Huarmey,PE,2022-02-12 19:19:44,-10.0681,-78.1522,76.53,70,48,11.01
497,Laukaa,RU,2022-02-12 19:19:44,58.7372,29.8453,33.37,88,100,13.47
498,Castro Alves,BR,2022-02-12 19:19:45,-12.7656,-39.4283,86.63,53,78,7.0
499,Tulum,MX,2022-02-12 19:18:57,20.2167,-87.4667,82.92,78,16,6.76
500,Honningsvag,NO,2022-02-12 19:19:45,70.9821,25.9704,24.33,61,100,22.75
501,Tautira,PF,2022-02-12 19:13:29,-17.7333,-149.15,84.22,76,88,15.28
502,Evans,US,2022-02-12 19:15:18,33.5337,-82.1307,70.03,44,0,3.44
503,Evensk,RU,2022-02-12 19:13:03,61.95,159.2333,-12.33,74,19,6.93
504,Roswell,US,2022-02-12 19:16:44,34.0232,-84.3616,69.66,46,0,3.44
505,Atar,MR,2022-02-12 19:13:34,20.5169,-13.0499,75.4,17,14,11.43
506,Westport,US,2022-02-12 19:16:31,41.1415,-73.3579,59.9,46,0,18.41
507,Qasigiannguit,GL,2022-02-12 19:13:59,68.8193,-51.1922,25.05,90,100,9.44
508,Lorengau,PG,2022-02-12 19:19:47,-2.0226,147.2712,80.58,76,100,3.51
509,Bindura,ZW,2022-02-12 19:19:47,-17.3019,31.3306,73.02,78,100,3.56
510,Aklavik,CA,2022-02-12 19:15:50,68.2191,-135.0107,-17.57,68,75,3.44
511,Maldonado,UY,2022-02-12 19:19:48,-34.6667,-54.9167,63.79,91,100,18.88
512,Rundu,NA,2022-02-12 19:19:48,-17.9333,19.7667,68.11,83,98,3.91
513,Cervo,ES,2022-02-12 19:12:51,43.6702,-7.4101,49.19,83,42,4.52
514,Aksu,CN,2022-02-12 19:19:49,41.1231,80.2644,30.29,44,57,3.13
515,Severo-Yeniseyskiy,RU,2022-02-12 19:19:49,60.3725,93.0408,-17.5,99,21,3.69
516,Tilichiki,RU,2022-02-12 19:13:46,60.4667,166.1,-21.68,92,12,8.99
517,San Borja,BO,2022-02-12 19:19:50,-14.8167,-66.85,84.9,76,100,3.89
518,Manzil Salim,TN,2022-02-12 19:19:50,35.8567,8.4765,48.2,78,10,5.21
519,Vanavara,RU,2022-02-12 19:15:48,60.34,102.2797,-13.25,100,100,2.39
520,San Carlos De Bariloche,AR,2022-02-12 19:15:52,-41.1456,-71.3082,81.25,11,0,9.22
521,Torva,EE,2022-02-12 19:19:51,58.0028,25.935,35.62,77,100,14.29
522,Bang Saphan,TH,2022-02-12 19:19:51,11.2126,99.5117,74.12,89,13,3.36
523,San Policarpo,PH,2022-02-12 19:19:51,12.1791,125.5072,78.31,85,93,14.92
524,Misratah,LY,2022-02-12 19:19:52,32.3754,15.0925,59.23,62,68,8.88
525,Searcy,US,2022-02-12 19:17:15,35.2506,-91.7363,38.52,43,75,9.22
526,Kloulklubed,PW,2022-02-12 19:19:52,7.0419,134.2556,81.1,76,36,23.17
527,Pyay,MM,2022-02-12 19:19:53,18.8167,95.2167,63.19,49,74,4.36
528,Dandong,CN,2022-02-12 19:18:10,40.1292,124.3947,27.91,62,100,8.19
529,Puerto Madryn,AR,2022-02-12 19:19:37,-42.7692,-65.0385,76.86,25,96,8.12
530,Praia,CV,2022-02-12 19:13:09,14.9215,-23.5087,75.74,64,100,18.41
531,Energetik,RU,2022-02-12 19:19:53,51.7445,58.7934,22.78,92,94,14.43
532,Shaunavon,CA,2022-02-12 19:13:41,49.6501,-108.4181,27.73,77,9,15.1
533,Taywarah,AF,2022-02-12 19:19:54,33.35,64.4167,21.15,50,62,3.51
534,Baglung,NP,2022-02-12 19:19:55,28.2719,83.5898,47.3,62,0,4.88
535,Itaituba,BR,2022-02-12 19:19:55,-4.2761,-55.9836,86.16,79,40,4.61
536,Nyrob,RU,2022-02-12 19:19:55,60.733,56.7202,13.69,96,100,3.87
537,Emerald,AU,2022-02-12 19:18:53,-23.5333,148.1667,68.34,74,0,10.16
538,Rumonge,BI,2022-02-12 19:19:56,-3.9736,29.4386,72.3,84,100,2.08
539,Haines Junction,CA,2022-02-12 19:13:40,60.7522,-137.5108,27.12,95,44,2.91
540,Sao Gabriel Da Cachoeira,BR,2022-02-12 19:19:56,-0.1303,-67.0892,89.4,66,20,8.05
541,Malanville,BJ,2022-02-12 19:19:57,11.8685,3.3899,81.72,10,76,7.78
542,Roebourne,AU,2022-02-12 19:19:57,-20.7833,117.1333,86.11,66,100,1.28
543,Yinchuan,CN,2022-02-12 19:19:32,38.4681,106.2731,28.06,75,60,4.47
544,Axim,GH,2022-02-12 19:19:34,4.8699,-2.2405,80.06,82,88,8.3
545,Selenginsk,RU,2022-02-12 19:19:58,52.0064,106.8647,-22.63,96,25,4.61
546,Neiafu,TO,2022-02-12 19:19:58,-18.65,-173.9833,79.48,83,75,5.75
547,Ariquemes,BR,2022-02-12 19:19:59,-9.9133,-63.0408,83.5,73,79,1.9
548,Nome,US,2022-02-12 19:19:59,64.5011,-165.4064,1.47,55,100,0.0
549,Merauke,ID,2022-02-12 19:19:59,-8.4667,140.3333,76.8,84,0,10.18
550,Ilulissat,GL,2022-02-12 19:13:10,69.2167,-51.1,24.82,86,75,23.02
551,Ginir,ET,2022-02-12 19:20:00,7.1333,40.7,63.7,31,85,6.96
552,San Pedro,PH,2022-02-12 19:20:01,14.35,121.0167,78.35,82,75,3.44
553,Nobeoka,JP,2022-02-12 19:20:02,32.5833,131.6667,47.77,95,100,3.91
554,Boyolangu,ID,2022-02-12 19:13:31,-8.1181,111.8935,74.7,92,100,5.5
555,Yatou,CN,2022-02-12 19:20:02,37.15,122.3833,36.0,63,100,8.93
556,Matane,CA,2022-02-12 19:19:11,48.8286,-67.522,33.55,97,100,8.79
557,Balkhash,KZ,2022-02-12 19:20:03,46.844,74.9804,11.71,95,100,6.58
558,Alice Springs,AU,2022-02-12 19:20:04,-23.7,133.8833,60.35,77,0,5.75
559,Simbahan,PH,2022-02-12 19:20:04,6.3032,120.5836,80.29,79,100,6.98
560,Chimbote,PE,2022-02-12 19:20:05,-9.0853,-78.5783,75.88,69,97,10.92
